,time,INw,OTw,GMv,GMh,AWR,CWR,CEv,PEv,PEw,PEh,RCv,RCh,dxy,SP,Mv0,MvT,aveMv,Mh0,MhT,aveMh,Mw0,MwT,SE,ME,MC,INv_W,OTv_W,INv_E,OTv_E,INv_N,OTv_N,INv_S,OTv_S,INv,OTv,INh_W,OTh_W,INh_E,OTh_E,INh_N,OTh_N,INh_S,OTh_S,INh,OTh,datasource,peroid_unit
20,2001-09-01T00:00:00,441512520510202.5,396794002949514.0,487934466876620.06,126360673463878.6,524950178633183.6,37015711756563.59,21.404,18.311,14.544,70.706,5.355,5.896,1905263155030.123,89344961707315.0,18968864950941.984,12344073881520.193,15947352963300.498,1098499733597.8912,724531631159.2666,731657429753.4905,20067364684539.875,13068605512679.46,37627684974766.164,10648763033279.137,104438807137710.97,115922663872662.58,8297526790751.623,23429189506583.555,229998871202020.38,38544512730852.41,109051997171054.83,242792787807534.28,23803190693562.055,420689153917632.75,371151585857388.9,7585120420497.394,260542841907.23425,672257164636.7065,16594298321111.385,1319079387894.6348,7794314503650.551,11246909619540.996,993261425455.9865,20823366592569.727,25642417092125.156,CRA40,M
21,2001-10-01T00:00:00,272052935448160.5,274783239904490.7,310464244906804.6,59305905241613.53,338925887375457.75,28461642468653.133,14.918999999999999,9.934999999999999,8.341,52.00900000000001,8.22,9.539,1905263155030.123,30844262772960.4,12344073881520.193,6746619055688.988,8178228482594.607,724531631159.2666,465597477234.7021,395457086725.9509,13068605512679.46,7212216532923.69,27718178249534.82,10613746391294.213,46316684546749.17,81593103330581.78,2742492163928.699,12096721121348.191,188061961111739.6,19282378322756.457,38863426522451.26,146816043609768.97,27733061506246.95,259788246384455.4,257400941304366.47,5014317570071.844,56830554974.71158,239755685280.9371,13537054897958.688,669675079630.7745,3079737006371.757,6340940728721.537,708676140819.0516,12264689063705.094,17382298600124.207,CRA40,M
22,2001-11-01T00:00:00,154694520354101.53,179754819435986.8,187617645661960.0,24868613754246.676,207983512431521.7,20365866769561.66,8.588,2.4,2.119,18.106,27.47,28.676,1905263155030.123,4502746984685.016,6746619055688.988,2422441910786.583,4122955448908.178,465597477234.7021,67207734121.960205,179335539854.9324,7212216532923.69,2489649644908.543,24840479178555.14,9627168840099.555,16111874510526.758,59915630883272.74,1741875259123.9595,5869504950274.641,116195986447668.98,25828672369193.266,15982998984165.645,54789570384875.67,35162468549688.047,146403378587616.3,169083329240646.66,4222437391876.74,46692716420.69329,88869235235.84744,8379149915159.276,1983627698470.376,1525521503170.5154,1996207440902.2507,720126060589.6582,8291141766485.215,10671490195340.145,CRA40,M
23,2001-12-01T00:00:00,160184590091737.62,174053285254655.88,181365116290574.03,32496974102422.387,210270750708775.5,28905634418201.477,10.682,1.9800000000000002,1.6789999999999998,11.051,26.84,42.504,1905263155030.123,3591339684220.9097,2422441910786.583,1964209334357.7249,3109360321562.186,67207734121.960205,92339204707.29538,205170510282.38104,2489649644908.543,2056548539065.0203,17026933741295.658,14787139140693.29,19373777774361.305,77385279615191.44,767683280984.6543,4235669196292.293,118975267825280.23,17467077091535.164,19121786396510.016,48040575594779.62,21162391679080.105,147128601497798.5,160027129181855.0,8991728487056.193,18338947348.758068,65103929045.879166,11293274958154.604,1797157618356.634,2302247518580.8633,2201998559480.4146,412294648716.6647,13055988593939.121,14026156072800.889,CRA40,M
24,2002-01-01T00:00:00,148566567257019.16,146054359577303.6,157772040133041.25,34144158321547.047,180507021791572.03,22734981658530.777,14.295,7.231,5.945,33.415,8.36,16.781,1905263155030.123,11409176663016.27,1964209334357.7249,1685817572024.9626,3076866284725.851,92339204707.29538,13627936589.093945,257328033383.5128,2056548539065.0203,1699445508614.0566,8539865952849.75,10199753297611.707,22553463408042.656,51057747295999.836,1146159646019.7952,4011393446815.507,95368596397738.73,12568008987556.197,16231240995296.611,69431061817850.516,20786762113918.48,137068211548222.06,133532759152973.62,5740355068900.304,54198322727.271225,136775269226.70801,9657190607338.033,1099294250146.6324,2129971266555.0903,4521931120523.454,680240227709.58,11498355708797.098,12521600424329.975,CRA40,M
25,2002-02-01T00:00:00,177257264691837.12,183820972242927.88,196380196829459.97,37005489231193.8,225005407016233.28,28625210186773.33,11.593,4.267,3.5909999999999997,22.646,13.287,22.386,1905263155030.123,8380279044420.469,1685817572024.9626,3405049617568.919,3976783433544.966,13627936589.093945,361059070387.6072,279166579283.44293,1699445508614.0566,3766108687956.5264,17010649774853.674,14652406473763.564,22765919611585.312,66622175620998.1,1249781864376.933,4050369399423.677,123535475290129.72,10291004746129.244,27469955605039.902,82067773242266.72,17954014840759.156,163031323008817.75,170209227600305.72,7274771140494.28,79354279595.53854,96189240414.22037,9361538969600.457,802886034941.9036,3707518927433.723,6052095267168.982,463332465992.4346,14225941683019.389,13611744642622.152,CRA40,M
26,2002-03-01T00:00:00,222293498494172.88,209688041287044.44,228929057627224.72,50573144741215.0,262531811197005.2,33602753569780.465,14.234,7.413,6.072,33.556000000000004,8.739,16.266,1905263155030.123,16970391171434.535,3405049617568.919,5204019508827.705,4784246871394.207,361059070387.6072,351513531275.59735,371017838482.87805,3766108687956.5264,5555533040103.303,6154358316452.875,14703122239750.973,32585114630106.5,77238368222452.53,1385950121624.5024,6183107848818.055,140445462929115.8,30437001195139.723,19473388588920.34,90808050187041.64,29835121848629.89,204666527453451.97,191139923488290.53,8888452254422.992,54519889743.75837,145331140514.6949,14503154734521.584,3129494104673.3926,2450191301926.2856,5463693541109.818,1540251872562.2673,17626971040720.9,18548117798753.895,CRA40,M
27,2002-04-01T00:00:00,310165597698839.4,275873628246582.16,316127037824352.9,76546992146776.19,352625137701670.1,36498099877317.25,17.532,12.669,10.199,52.319,5.489,8.749,1905263155030.123,40048892269458.94,5204019508827.705,5663967132140.658,7328016321925.312,351513531275.59735,388770647956.1425,486644548606.25415,5555533040103.303,6052737780096.801,6254127557195.219,15274132987255.252,55424638687735.95,96629875791826.33,2973394671831.3306,10662268456381.578,167352142948721.8,43257321426814.586,43618810843656.92,138845292096052.28,41094083540266.22,289394757771074.75,255038432004476.3,9412532208837.336,162786948545.13147,241027874684.42847,13384286237417.82,3011322772437.3403,4939028068134.891,8105957071805.543,2349094988008.01,20770839927764.645,20835196242105.85,CRA40,M
28,2002-05-01T00:00:00,347845322819648.2,295998965520198.06,366291376153311.94,100218250594529.6,400488293356174.25,34196917202862.33,21.859,18.024,14.152000000000001,65.878,4.454,6.243,1905263155030.123,66021333391667.266,5663967132140.658,13534102195605.21,9485950342857.838,388770647956.1425,836238274608.7695,553953270146.3811,6052737780096.801,14370340470213.98,22492578782334.305,10049795703866.656,80069191661895.56,90361144068061.22,6847751372924.068,25529724727771.78,163617080161340.78,54519023831510.4,43469320113793.125,157675141907626.94,58753930647753.19,328085034534970.3,272688082295811.16,7387872723442.328,321692259770.8845,794976145134.5768,15713411101937.7,2671820828614.3613,4957244368966.018,8905618587486.635,2318535493712.285,19760288284677.9,23310883224386.883,CRA40,M
29,2002-06-01T00:00:00,473023671787930.8,379549830854820.25,515098261348435.4,161815324498548.03,549235087506773.2,34136826158337.844,27.144000000000002,24.787,18.862000000000002,78.904,3.9,4.534,1905263155030.123,127678498340210.19,13534102195605.21,21060909129662.758,16598283974514.406,836238274608.7695,1190759151319.475,803991175714.867,14370340470213.98,22251668280982.234,42085985217867.91,7616503456586.084,139817084914384.69,106301548259892.7,15649639959342.832,38676429066470.086,216002673228787.7,73948370029494.16,76063826808057.39,232935323122519.34,46504127308200.09,451861670478376.25,354220267304388.0,7314780005535.326,706279628094.5206,1024645969698.0063,16000488279585.58,2661751633189.9775,6506214206328.161,10160823701131.264,2116581436423.9966,21162001309554.57,25329563550432.258,CRA40,M
